match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5707001,3149,Germany,germany,2599098039,220.129,opponent_on_ball,0,opponent_on_ball,0,2599098084,11.741000000000014,69.3,38.45007672294036,39.94589764035467,event_xy
5707001,3149,Germany,germany,2599098287,1015.294,opponent_on_ball,1,shot,0,2599098291,5.522000000000048,89.25,17.435965703109193,20.581795984944407,event_xy
5707001,7713,Denmark,denmark,2599098470,2141.233,opponent_on_ball,0,opponent_on_ball,0,2599098562,14.235999999999876,73.5,32.71690083122178,48.17117483429624,event_xy
5707001,3149,Germany,germany,2599099057,3565.033,opponent_on_ball,0,opponent_on_ball,0,2599098803,4.548000000000229,95.55,11.258636684785598,5.3281389344324595,event_xy
5707001,7713,Denmark,denmark,2599098837,3693.884,opponent_on_ball,0,opponent_on_ball,0,2599099100,7.625,75.6,29.595945668283697,30.038922641734153,event_xy
5707002,7048,Sweden,sweden,2599191690,9.579,opponent_on_ball,0,opponent_on_ball,0,2599191644,6.325999999999999,68.25,39.93960565654098,27.567775329827853,event_xy
5707002,7048,Sweden,sweden,2599191733,117.695,opponent_on_ball,1,shot,0,2599191738,3.734000000000009,99.75,5.912774306533271,-0.7998618762982801,event_xy
5707002,7048,Sweden,sweden,2599191759,212.811,opponent_on_ball,0,opponent_on_ball,0,2599191672,8.289999999999992,90.3,15.674297432421017,21.49693911357383,event_xy
5707002,7048,Sweden,sweden,2599191927,651.499,opponent_on_ball,0,opponent_on_ball,0,2599191778,13.197999999999979,75.6,30.03022477438356,19.25666628263265,event_xy
5707002,13870,Poland,poland,2599191834,864.31,window_end,0,shot,0,2599191843,22.089000000000055,97.65,15.459058832930289,84.66581469431782,event_xy
5707002,7048,Sweden,sweden,2599192045,948.575,opponent_on_ball,0,opponent_on_ball,0,2599191890,17.64199999999994,96.6,8.427478863812125,60.15643752186008,event_xy
5707002,7048,Sweden,sweden,2599192117,1388.247,opponent_on_ball,0,opponent_on_ball,0,2599191981,10.71699999999987,70.35,35.93400756943206,7.559042316831018,event_xy
5707002,7048,Sweden,sweden,2599192381,2548.202,game_interruption,1,shot,0,2599192384,4.567999999999756,92.4,16.647354144127526,15.165692683951448,event_xy
5707002,13870,Poland,poland,2599192464,2841.495,opponent_on_ball,1,shot,0,2599193187,16.184000000000196,94.5,19.981241202688086,83.8445976600352,event_xy
5707002,7048,Sweden,sweden,2599192437,2862.172,window_end,0,opponent_on_ball,0,2599192469,29.588000000000193,92.4,17.56637697420842,87.83246045838614,event_xy
5707002,7048,Sweden,sweden,2599192714,3473.837,opponent_on_ball,1,shot,0,2599192718,6.175999999999931,90.3,16.812959287406844,28.621767764489817,event_xy
5707002,7048,Sweden,sweden,2599192850,3885.538,opponent_on_ball,0,opponent_on_ball,0,2599192730,8.271000000000186,96.6,8.829405415994902,-0.40910291568542334,event_xy
5707002,7048,Sweden,sweden,2599193180,4817.204,game_interruption,0,game_interruption,0,2599192908,18.356000000000677,105.0,16.32,53.36187393519697,event_xy
5707003,665,Netherlands,netherlands,2603092306,402.422,opponent_on_ball,0,opponent_on_ball,0,2603092256,8.516999999999996,70.35,39.53661720481407,35.716291718427044,event_xy
5707003,2414,England,england,2603092829,2492.926,opponent_on_ball,0,opponent_on_ball,0,2603092808,7.318000000000211,93.45,11.569999999999995,22.224262947590063,event_xy
5707003,665,Netherlands,netherlands,2603093057,3237.387,opponent_on_ball,1,shot,0,2603093058,6.117999999999938,91.35,14.456144022525512,30.248702724997173,event_xy
5707003,2414,England,england,2603093379,4575.996,opponent_on_ball,1,shot,0,2603093391,9.246000000000095,91.35,16.26247521135698,25.56510573405602,event_xy
5707003,2414,England,england,2603093531,5117.82,opponent_on_ball,0,opponent_on_ball,0,2603093459,8.957000000000335,95.55,21.867347804432068,27.924945461997154,event_xy
5707003,2414,England,england,2603093559,5179.91,opponent_on_ball,0,opponent_on_ball,0,2603093489,17.85400000000027,88.2,30.821187517680105,19.177327392793345,event_xy
5707003,2414,England,england,2603093589,5368.648,game_interruption,0,game_interruption,0,2603093596,13.061999999999898,72.45,47.069124699743455,47.95888106193591,event_xy
5707004,4419,France,france,2599997477,5.201,game_interruption,1,shot,0,2599997483,11.768999999999998,98.7,16.861186197892483,56.686070909227496,event_xy
5707004,10683,Wales,wales,2599997626,45.821,opponent_on_ball,0,opponent_on_ball,0,2599997486,7.6270000000000024,49.35,62.86414001638772,37.576289961042114,event_xy
5707004,4419,France,france,2599997826,1844.131,opponent_on_ball,0,opponent_on_ball,0,2599998034,6.816000000000031,93.45,22.26935338082361,37.163428456904576,event_xy
5707004,10683,Wales,wales,2599998076,2087.174,game_interruption,0,game_interruption,0,2599998080,15.173999999999978,89.25,37.47082198191014,75.61926903532043,event_xy
5707004,4419,France,france,2599998432,3750.468,opponent_on_ball,0,opponent_on_ball,0,2599998665,6.524000000000342,100.8,5.0038385265713785,21.02402726814175,event_xy
5707004,10683,Wales,wales,2599998778,4371.056,opponent_on_ball,0,opponent_on_ball,0,2599998657,12.432999999999993,86.1,34.81648460140685,64.38373060260346,event_xy
5707004,10683,Wales,wales,2599998850,4776.24,window_end,0,opponent_on_ball,0,2599998723,48.780000000000655,85.05,20.054029520273478,72.80987164520039,event_xy
