match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5544198,12046,Slovenia,slovenia,2220250128,287.977,opponent_on_ball,0,opponent_on_ball,0,2220250488,11.69500000000005,92.4,13.244108123992337,66.75098700478065,event_xy
5544198,7712,Denmark,denmark,2220250711,877.548,window_end,0,opponent_on_ball,0,2220250221,58.09500000000003,74.55,41.28555316330399,53.57829065232541,event_xy
5544198,12046,Slovenia,slovenia,2220250221,935.643,opponent_on_ball,0,opponent_on_ball,0,2220250743,5.178999999999974,76.65,29.003049839628932,33.44728295468637,event_xy
5544198,12046,Slovenia,slovenia,2220250425,1853.486,opponent_on_ball,0,opponent_on_ball,0,2220251057,12.733999999999924,93.45,12.76699259810234,62.763984909171675,event_xy
5544198,12046,Slovenia,slovenia,2220250652,2927.971,window_end,0,opponent_on_ball,0,2220251443,52.184999999999945,94.5,15.120330684214549,46.80493689457382,event_xy
5544198,12046,Slovenia,slovenia,2220250827,3830.607,opponent_on_ball,0,opponent_on_ball,0,2220251574,9.476000000000113,60.9,44.1,14.794935138740527,event_xy
5544198,7712,Denmark,denmark,2220251572,3835.113,window_end,1,shot,0,2220251581,11.345000000000255,99.75,5.632415112542754,65.94354754230635,event_xy
5544198,12046,Slovenia,slovenia,2220250899,4144.695,window_end,0,opponent_on_ball,0,2220251633,42.215000000000146,91.35,20.251520930537545,48.98277889190783,event_xy
5544198,7712,Denmark,denmark,2220251632,4185.098,window_end,0,game_interruption,0,2220250915,21.199999999999818,105.0,17.0,90.90767744842613,event_xy
5544199,17322,Serbia,serbia,2220315340,1321.544,opponent_on_ball,0,opponent_on_ball,0,2220315462,5.939999999999827,58.8,53.61231201878912,4.26032164558994,event_xy
5544199,2413,England,england,2220316011,2891.711,opponent_on_ball,0,opponent_on_ball,0,2220316015,16.226000000000113,78.75,27.489054185257086,60.544107798867735,event_xy
5544199,17322,Serbia,serbia,2220316406,3880.942,opponent_on_ball,0,opponent_on_ball,0,2220316405,7.300000000000182,101.85,4.161838536031886,23.063288853364682,event_xy
5544200,664,Netherlands,netherlands,2220208287,614.373,opponent_on_ball,0,opponent_on_ball,0,2220208548,10.57899999999995,49.35,59.75299239368686,29.134879239982947,event_xy
5544200,13869,Poland,poland,2220208803,1220.263,opponent_on_ball,0,opponent_on_ball,0,2220208460,13.485000000000127,56.7,55.76902724631299,39.23794866725681,event_xy
5544200,664,Netherlands,netherlands,2220208484,1358.96,game_interruption,1,shot,0,2220208497,9.403999999999996,100.8,13.585521705109453,58.11153996724572,event_xy
5544200,13869,Poland,poland,2220208926,1508.154,opponent_on_ball,0,opponent_on_ball,0,2220208561,10.95900000000006,89.25,18.403611058702584,57.18668734139052,event_xy
5544200,664,Netherlands,netherlands,2220208645,1728.457,window_end,1,shot,0,2220209725,3.1469999999999345,87.15,19.101374296107593,3.002865309460219,event_xy
5544200,664,Netherlands,netherlands,2220208679,1900.05,opponent_on_ball,0,opponent_on_ball,0,2220209132,13.728000000000065,85.05,19.950000000000003,62.146847693910885,event_xy
